Type,Code,IsSuspended,Name,Region,Latitude,Longitude,X,Y,ClassificationId,PrefectureClassificationId,OldLatitude,OldLongitude
2,MYZ014,False,田野,宮崎県,31.8454,131.3026,55,353,0,0,0,0
2,MYZ015,False,都城,宮崎県,31.7185,131.0621,50,356,0,0,0,0
2,MYZ016,False,日南,宮崎県,31.6129,131.3743,57,359,0,0,0,0
2,MYZ017,False,串間,宮崎県,31.4637,131.2277,53,363,0,0,0,0
2,MYZ018,False,都井岬,宮崎県,31.3985,131.3052,55,364,0,0,0,0
2,MYZ019,True,北郷,宮崎県,32.5006,131.4444,57,337,0,0,0,0
2,MYZ020,True,椎葉,宮崎県,32.455,131.147,51,338,0,0,0,0
2,NAR001,False,生駒,奈良県,34.7154,135.7272,145,283,0,0,0,0
2,NAR002,False,奈良,奈良県,34.6683,135.8352,147,284,0,0,0,0
2,NAR003,False,大和高田,奈良県,34.5169,135.7191,145,288,0,0,0,0
2,NAR004,False,榛原,奈良県,34.528,135.9512,149,287,0,0,0,0
2,NAR005,False,五條,奈良県,34.3408,135.6883,144,292,0,0,0,0
2,NAR006,True,川上,奈良県,34.3383,135.9541,149,292,0,0,0,0
2,NAR007,True,大塔,奈良県,34.2213,135.7369,145,295,0,0,0,0
2,NAR008,True,上北山,奈良県,34.1352,136.0046,150,297,0,0,0,0
2,NAR009,True,十津川,奈良県,33.938,135.7552,145,302,0,0,0,0
2,NGN001,False,飯山,長野県,36.8514,138.366,198,230,0,0,0,0
2,NGN002,False,信濃,長野県,36.8069,138.2069,195,232,0,0,0,0
2,NGN003,False,山ノ内,長野県,36.7403,138.4129,200,233,0,0,0,0
2,NGN004,False,長野,長野県,36.6486,138.1938,195,235,0,0,0,0
2,NGN005,False,白馬,長野県,36.6981,137.8544,188,234,0,0,0,0
2,NGN006,False,大町,長野県,36.5086,137.8507,188,239,0,0,0,0
2,NGN007,False,杭瀬下,長野県,36.5339,138.1191,194,238,0,0,0,0
2,NGN008,False,上田,長野県,36.4022,138.2491,196,241,0,0,0,0
2,NGN009,False,穂高,長野県,36.3378,137.8694,188,243,0,0,0,0
2,NGN010,False,小諸,長野県,36.3281,138.4357,199,243,0,0,0,0
2,NGN011,False,長門,長野県,36.2564,138.2669,196,245,0,0,0,0
2,NGN012,False,松本,長野県,36.2564,137.9785,190,245,0,0,0,0
2,NGN013,False,安曇,長野県,36.1833,137.7852,186,247,0,0,0,0
2,NGN014,False,小海,長野県,36.0956,138.4844,200,249,0,0,0,0
2,NGN015,False,諏訪,長野県,36.0454,138.1116,193,250,0,0,0,0
2,NGN016,False,富士見,長野県,35.9133,138.2229,195,253,0,0,0,0
2,NGN017,False,楢川,長野県,35.9748,137.8255,188,253,0,0,0,0
2,NGN018,False,王滝,長野県,35.8132,137.5295,181,256,0,0,0,0
2,NGN019,False,木曽福島,長野県,35.8562,137.7078,185,254,0,0,0,0
2,NGN020,True,伊那,長野県,35.8282,137.9532,190,255,0,0,0,0
2,NGN021,False,駒ヶ根,長野県,35.7304,137.9341,189,258,0,0,0,0
2,NGN022,False,南木曽,長野県,35.6079,137.6125,183,261,0,0,0,0
2,NGN023,False,大鹿,長野県,35.5787,138.0338,192,262,0,0,0,0
2,NGN024,False,飯田,長野県,35.5232,137.8374,187,263,0,0,0,0
2,NGN025,False,天龍,長野県,35.2807,137.8567,187,269,0,0,0,0
2,NGS001,False,平戸,長崎県,33.3616,129.5383,19,316,0,0,0,0
2,NGS002,True,松浦,長崎県,33.3444,129.7054,22,316,0,0,0,0
2,NGS003,False,志々伎,長崎県,33.2016,129.4128,16,320,0,0,0,0
2,NGS004,False,佐世保,長崎県,33.1808,129.7177,21,321,0,0,0,0
2,NGS005,False,東彼杵,長崎県,33.0371,129.9171,26,324,0,0,0,0
2,NGS006,False,大瀬戸,長崎県,32.9327,129.6428,21,327,0,0,0,0
2,NGS007,True,琴海,長崎県,32.9061,129.7802,24,327,0,0,0,0
2,NGS008,True,小長井,長崎県,32.9231,130.1843,32,327,0,0,0,0
2,NGS009,False,諫早,長崎県,32.8456,130.0218,28,329,0,0,0,0
2,NGS010,True,長崎,長崎県,32.7353,129.8763,25,330,0,0,0,0
2,NGS011,False,千々石,長崎県,32.7839,130.2024,32,330,0,0,0,0
2,NGS012,False,島原,長崎県,32.7884,130.3463,35,330,0,0,0,0
2,NGS013,True,野母崎,長崎県,32.5811,129.7596,23,335,0,0,0,0
2,NGS014,False,口之津,長崎県,32.6106,130.1849,32,335,0,0,0,0
2,NGS015,False,宇久,長崎県,33.2558,129.1255,10,319,0,0,0,0
2,NGS016,False,若松,長崎県,32.888,129.0211,8,328,0,0,0,0
2,NGS017,False,福江,長崎県,32.6658,128.8433,4,333,0,0,0,0
2,NGS018,True,玉之浦,長崎県,32.6341,128.6194,0,334,0,0,0,0
2,NGS019,False,大村,長崎県,32.9002,129.9582,27,327,0,0,0,0
2,NGS020,False,上対馬,長崎県,34.6609,129.4594,17,284,0,0,0,0
2,NGS021,False,豊玉,長崎県,34.3973,129.324,14,291,0,0,0,0
2,NGS022,False,国分,長崎県,34.2029,129.2868,14,295,0,0,0,0
2,NGS023,False,郷ノ浦,長崎県,33.7502,129.6899,22,307,0,0,0,0
2,NIG001,False,岩谷口,新潟県,38.2584,138.4337,200,196,0,0,0,0
2,NIG002,False,両津,新潟県,38.0745,138.4398,200,200,0,0,0,0
2,NIG003,False,佐和田,新潟県,37.9976,138.3226,197,202,0,0,0,0
2,NIG004,False,小木,新潟県,37.8205,138.2795,196,207,0,0,0,0
2,NIG005,False,松ヶ崎,新潟県,37.9204,138.4981,201,204,0,0,0,0
2,NIG006,False,寒川,新潟県,38.4501,139.4961,221,191,0,0,0,0
2,NIG007,False,村上,新潟県,38.2301,139.4864,221,197,0,0,0,0
2,NIG008,False,中条,新潟県,38.053,139.4055,219,201,0,0,0,0
2,NIG009,False,新発田,新潟県,37.9507,139.3375,219,203,0,0,0,0
2,NIG010,False,新潟,新潟県,37.9146,139.0108,211,204,0,0,0,0
2,NIG011,False,新津,新潟県,37.8013,139.1442,214,207,0,0,0,0
2,NIG012,False,鹿瀬,新潟県,37.6863,139.4772,221,210,0,0,0,0
2,NIG013,False,巻,新潟県,37.7638,138.8834,209,208,0,0,0,0
2,NIG014,False,三条,新潟県,37.641,138.9559,210,211,0,0,0,0
2,NIG015,False,村松,新潟県,37.6935,139.1886,214,210,0,0,0,0
2,NIG016,False,寺泊,新潟県,37.6421,138.7676,207,211,0,0,0,0
2,NIG017,False,長岡,新潟県,37.4416,138.8431,207,216,0,0,0,0
2,NIG018,False,柏崎,新潟県,37.3724,138.5579,202,218,0,0,0,0
2,NIG019,False,小千谷,新潟県,37.3043,138.8121,207,219,0,0,0,0
2,NIG020,False,小出,新潟県,37.2332,138.962,209,221,0,0,0,0
2,NIG021,True,十日町,新潟県,37.2012,138.7782,208,223,0,0,0,0
2,NIG022,False,塩沢,新潟県,37.0364,138.8462,208,226,0,0,0,0
2,NIG023,False,津南,新潟県,37.0147,138.6529,204,226,0,0,0,0
2,NIG024,False,安塚,新潟県,37.1268,138.444,200,223,0,0,0,0
2,NIG025,False,直江津,新潟県,37.1607,138.2235,195,223,0,0,0,0
2,NIG026,False,新井,新潟県,37.0228,138.2507,196,226,0,0,0,0
2,NIG027,False,糸魚川,新潟県,37.0235,137.8624,188,226,0,0,0,0
2,NIG028,True,長岡支所,新潟県,37.4261,138.8862,209,215,0,0,0,0
2,OIT001,True,国見,大分県,33.6783,131.5936,60,308,0,0,0,0
2,OIT002,False,中津,大分県,33.5685,131.2678,54,311,0,0,0,0
2,OIT003,True,豊後高田,大分県,33.5575,131.4461,57,311,0,0,0,0
2,OIT004,True,国東,大分県,33.5666,131.7378,63,311,0,0,0,0
2,OIT005,True,耶馬渓,大分県,33.4549,131.1142,51,314,0,0,0,0
2,OIT006,True,院内,大分県,33.4244,131.3148,55,314,0,0,0,0
2,OIT007,False,杵築,大分県,33.4152,131.6148,61,315,0,0,0,0
2,OIT008,True,天瀬,大分県,33.2555,131.0203,49,319,0,0,0,0
2,OIT009,False,湯布院,大分県,33.2569,131.3439,55,319,0,0,0,0
2,OIT010,False,大分,大分県,33.2478,131.6103,61,319,0,0,0,0
2,OIT011,False,佐賀関,大分県,33.2461,131.8811,66,319,0,0,0,0
2,OIT012,False,直入,大分県,33.0664,131.3734,56,323,0,0,0,0
2,OIT013,False,犬飼,大分県,33.0726,131.5934,60,323,0,0,0,0
2,OIT014,False,津久見,大分県,33.0656,131.8589,66,323,0,0,0,0
2,OIT015,False,竹田,大分県,32.9722,131.397,56,326,0,0,0,0
2,OIT016,False,佐伯,大分県,32.9747,131.9028,68,326,0,0,0,0
2,OIT017,True,宇目,大分県,32.8578,131.6587,62,328,0,0,0,0
2,OIT018,False,蒲江,大分県,32.7972,131.9251,67,330,0,0,0,0
2,OKN001,False,国頭,沖縄県,26.7402,128.1736,115,130,0,0,0,0
2,OKN002,False,名護,沖縄県,26.5916,127.9767,111,134,0,0,0,0
2,OKN003,False,具志川,沖縄県,26.38,127.8572,109,139,0,0,0,0
2,OKN004,False,那覇,沖縄県,26.2497,127.6786,105,142,0,0,0,0
2,OKN005,False,知念,沖縄県,26.1686,127.8267,108,144,0,0,0,0
2,OKN006,False,久米島,沖縄県,26.3497,126.7479,86,140,0,0,0,0
2,OKN007,True,狩俣,沖縄県,24.853,125.2964,56,176,0,0,0,0
2,OKN008,False,城辺,沖縄県,24.7558,125.3864,58,179,0,0,0,0
2,OKN009,False,新栄,沖縄県,24.3413,124.1526,33,189,0,0,0,0
2,OKN010,False,伊原間,沖縄県,24.5088,124.282,36,185,0,0,0,0
2,OKN011,False,上原,沖縄県,24.4324,123.7798,26,187,0,0,0,0
2,OKY001,False,湯原,岡山県,35.1945,133.7314,104,271,0,0,0,0
2,OKY002,True,加茂,岡山県,35.1787,134.05,110,271,0,0,0,0
2,OKY003,False,西粟倉,岡山県,35.1737,134.3386,116,271,0,0,0,0
2,OKY004,False,新見,岡山県,34.9579,133.5018,99,277,0,0,0,0
2,OKY005,False,落合,岡山県,35.0098,133.7317,104,276,0,0,0,0
2,OKY006,False,津山,岡山県,35.0684,134.005,110,274,0,0,0,0
2,OKY007,False,高梁,岡山県,34.7807,133.6121,101,281,0,0,0,0
2,OKY008,False,建部,岡山県,34.8701,133.9036,107,279,0,0,0,0
2,OKY009,False,吉井,岡山県,34.9176,134.0923,111,278,0,0,0,0
2,OKY010,False,備前,岡山県,34.7454,134.1884,112,284,0,0,0,0
2,OKY011,False,岡山,岡山県,34.654,133.9067,108,284,0,0,0,0
2,OKY012,False,倉敷,岡山県,34.5893,133.7545,105,286,0,0,0,0
2,OKY013,False,笠岡,岡山県,34.5095,133.5099,100,288,0,0,0,0
2,OKY014,False,下津井,岡山県,34.4462,133.7876,105,289,0,0,0,0
2,OKY015,False,上斎原,岡山県,35.2793,133.9256,108,269,0,0,0,0
2,OSK001,False,能勢,大阪府,34.9707,135.39,138,277,0,0,0,0
2,OSK002,False,高槻,大阪府,34.8573,135.5958,142,279,0,0,0,0
2,OSK003,False,豊中,大阪府,34.7668,135.4683,139,281,0,0,0,0
2,OSK004,False,四條畷,大阪府,34.7405,135.6394,142,282,0,0,0,0
2,OSK005,True,大阪,大阪府,34.7255,135.5099,141,283,0,0,0,0
2,OSK006,False,堺,大阪府,34.5894,135.471,139,286,0,0,0,0
2,OSK007,False,羽曳野,大阪府,34.5577,135.6058,141,287,0,0,0,0
2,OSK008,False,岸和田,大阪府,34.4402,135.3917,138,290,0,0,0,0
2,OSK009,False,河内長野,大阪府,34.4366,135.5816,142,290,0,0,0,0
2,OSK010,False,泉南,大阪府,34.3755,135.2549,135,291,0,0,0,0
2,SAG001,False,鎮西,佐賀県,33.5274,129.8771,26,314,0,0,0,0
2,SAG002,False,唐津,佐賀県,33.4247,129.9195,26,316,0,0,0,0
2,SAG003,False,富士,佐賀県,33.373,130.2074,32,316,0,0,0,0
2,SAG004,False,伊万里,佐賀県,33.2646,129.8813,26,318,0,0,0,0
2,SAG005,False,厳木,佐賀県,33.3213,130.0643,29,317,0,0,0,0
2,SAG006,False,武雄,佐賀県,33.1916,130.034,28,320,0,0,0,0
2,SAG007,False,佐賀,佐賀県,33.2627,130.3004,34,319,0,0,0,0
2,SAG008,False,鹿島,佐賀県,33.1038,130.0996,30,322,0,0,0,0
2,SIG001,False,余呉,滋賀県,35.5398,136.2065,154,263,0,0,0,0
2,SIG002,False,今津,滋賀県,35.4215,136.0243,151,266,0,0,0,0
2,SIG003,False,長浜,滋賀県,35.377,136.264,156,267,0,0,0,0
2,SIG004,True,朽木,滋賀県,35.3476,135.9184,148,267,0,0,0,0
2,SIG005,False,彦根,滋賀県,35.2493,136.2421,155,270,0,0,0,0
2,SIG006,True,志賀,滋賀県,35.2001,135.921,148,271,0,0,0,0
2,SIG007,False,近江八幡,滋賀県,35.1339,136.0957,152,273,0,0,0,0
2,SIG008,True,永源寺,滋賀県,35.0701,136.2946,156,274,0,0,0,0
2,SIG009,False,甲西,滋賀県,35.0051,136.0854,152,276,0,0,0,0
2,SIG010,False,大津,滋賀県,34.9718,135.8965,148,277,0,0,0,0
2,SIG011,False,信楽,滋賀県,34.8779,136.0587,151,279,0,0,0,0
2,SIG012,True,甲賀,滋賀県,34.9043,136.2307,155,278,0,0,0,0
2,SIT001,False,本庄,埼玉県,36.2428,139.1937,215,246,0,0,0,0
2,SIT002,False,熊谷,埼玉県,36.1476,139.3884,219,248,0,0,0,0
2,SIT003,False,久喜,埼玉県,36.072,139.6968,225,250,0,0,0,0
2,SIT004,False,長瀞,埼玉県,36.1179,139.1045,214,248,0,0,0,0
2,SIT005,True,小川,埼玉県,36.0562,139.2626,216,250,0,0,0,0
2,SIT006,False,秩父,埼玉県,35.9954,139.0709,212,252,0,0,0,0
2,SIT007,False,東松山,埼玉県,36.054,139.3912,218,250,0,0,0,0
2,SIT008,True,春日部,埼玉県,35.9745,139.7526,227,251,0,0,0,0
2,SIT009,False,川越,埼玉県,35.9034,139.4826,221,254,0,0,0,0
2,SIT010,False,大宮,埼玉県,35.9065,139.6481,224,254,0,0,0,0
2,SIT011,False,川口,埼玉県,35.8098,139.7212,226,256,0,0,0,0
2,SIT012,True,飯能,埼玉県,35.8401,139.3215,218,256,0,0,0,0
2,SIT013,False,所沢,埼玉県,35.7965,139.4659,220,256,0,0,0,0
2,SIT014,False,中津川,埼玉県,35.9954,138.801,207,251,0,0,0,0
2,SMN001,True,美保関,島根県,35.5372,133.1612,92,263,0,0,0,0
2,SMN002,False,松江,島根県,35.4714,133.0682,91,264,0,0,0,0
2,SMN003,False,横田,島根県,35.1795,133.0929,91,271,0,0,0,0
2,SMN004,False,木次,島根県,35.2881,132.9004,87,269,0,0,0,0
2,SMN005,False,出雲,島根県,35.3611,132.7449,84,267,0,0,0,0
2,SMN006,False,大田,島根県,35.1942,132.4978,79,271,0,0,0,0
2,SMN007,False,邑智,島根県,35.0807,132.5914,81,274,0,0,0,0
2,SMN008,True,瑞穂,島根県,34.8523,132.5308,79,279,0,0,0,0
2,SMN009,False,江津,島根県,35.0112,132.2227,73,276,0,0,0,0
2,SMN010,False,浜田,島根県,34.887,132.0783,70,279,0,0,0,0
2,SMN011,False,匹見,島根県,34.5718,132.0141,69,286,0,0,0,0
2,SMN012,False,六日市,島根県,34.3529,131.9352,67,292,0,0,0,0
2,SMN013,False,益田,島根県,34.669,131.8458,66,284,0,0,0,0
2,SMN014,False,津和野,島根県,34.4668,131.7752,64,289,0,0,0,0
2,SMN015,False,広瀬,島根県,35.3644,133.1704,92,267,0,0,0,0
2,SMN016,True,掛合,島根県,35.1957,132.8146,85,270,0,0,0,0
2,SMN017,True,西ノ島,島根県,36.0933,132.984,89,249,0,0,0,0
2,SMN018,False,都万,島根県,36.1925,133.2331,94,247,0,0,0,0
2,SMN019,False,布施,島根県,36.2932,133.3561,96,244,0,0,0,0
2,SMN020,True,下宇部尾,島根県,35.5347,133.1652,92,263,0,0,0,0
2,SZO001,False,熱海,静岡県,35.1424,139.0795,213,272,0,0,0,0
2,SZO002,False,伊東,静岡県,34.9652,139.1031,213,277,0,0,0,0
2,SZO003,False,東伊豆,静岡県,34.8158,139.0546,212,280,0,0,0,0
2,SZO004,False,南伊豆,静岡県,34.6469,138.8194,206,285,0,0,0,0
2,SZO005,False,松崎,静岡県,34.7549,138.7841,206,283,0,0,0,0
2,SZO006,False,土肥,静岡県,34.9113,138.7941,207,278,0,0,0,0
2,SZO007,False,修善寺,静岡県,34.9771,138.9466,211,276,0,0,0,0
2,SZO008,False,沼津,静岡県,35.096,138.8657,208,273,0,0,0,0
2,SZO009,False,裾野,静岡県,35.1971,138.9127,209,271,0,0,0,0
2,SZO010,False,御殿場,静岡県,35.3091,138.9349,209,268,0,0,0,0
2,SZO011,False,富士宮,静岡県,35.2128,138.6016,204,271,0,0,0,0
2,SZO012,False,蒲原,静岡県,35.1271,138.6213,203,273,0,0,0,0
2,SZO013,False,清水,静岡県,35.041,138.476,201,274,0,0,0,0
2,SZO014,False,静岡,静岡県,34.9649,138.3735,198,277,0,0,0,0
2,SZO015,False,梅ヶ島,静岡県,35.2435,138.3407,198,270,0,0,0,0
2,SZO016,False,焼津,静岡県,34.8566,138.3113,197,279,0,0,0,0
2,SZO017,False,浜岡,静岡県,34.6374,138.1281,193,285,0,0,0,0
2,SZO018,False,榛原,静岡県,34.7402,138.2241,195,282,0,0,0,0
2,SZO019,False,掛川,静岡県,34.7699,137.9981,191,282,0,0,0,0
2,SZO020,False,川根,静岡県,34.9394,138.076,194,276,0,0,0,0
2,SZO021,False,本川根,静岡県,35.0969,138.1332,194,273,0,0,0,0
2,SZO022,False,佐久間,静岡県,35.0916,137.8136,187,274,0,0,0,0
2,SZO023,False,天竜,静岡県,34.8738,137.8164,187,279,0,0,0,0
2,SZO024,False,浜松,静岡県,34.7102,137.7197,184,283,0,0,0,0
2,SZO025,False,湖西,静岡県,34.7194,137.5314,180,283,0,0,0,0
2,SZO026,False,春野,静岡県,34.9816,137.8975,190,275,0,0,0,0
2,SZO027,False,西伊豆,静岡県,34.7903,138.8008,208,281,0,0,0,0
2,SZO028,False,川奈,静岡県,34.9524,139.1378,215,277,0,0,0,0
2,TCG001,False,黒磯,栃木県,36.9417,140.0828,232,228,0,0,0,0
2,TCG002,False,塩原,栃木県,36.99,139.8033,228,227,0,0,0,0
2,TCG003,False,藤原,栃木県,36.8144,139.7153,226,231,0,0,0,0
2,TCG004,False,湯元,栃木県,36.8061,139.4204,220,231,0,0,0,0
2,TCG005,True,矢板,栃木県,36.8061,139.9264,230,232,0,0,0,0
2,TCG006,False,小川,栃木県,36.7639,140.1297,233,233,0,0,0,0
2,TCG007,False,宇都宮,栃木県,36.5692,139.8861,229,236,0,0,0,0
2,TCG008,False,鹿沼,栃木県,36.56,139.7675,227,238,0,0,0,0
2,TCG009,False,今市,栃木県,36.7258,139.7155,225,234,0,0,0,0
2,TCG010,False,足尾,栃木県,36.6347,139.4376,220,236,0,0,0,0
2,TCG011,False,葛生,栃木県,36.3867,139.6145,224,242,0,0,0,0
2,TCG012,False,小山,栃木県,36.2859,139.8047,228,244,0,0,0,0
2,TCG013,False,真岡,栃木県,36.4368,140.0225,232,241,0,0,0,0
2,TCG014,False,茂木,栃木県,36.545,140.1742,235,238,0,0,0,0
2,TCG015,True,芹沼,栃木県,36.7489,139.7144,226,233,0,0,0,0
2,TCG016,False,北高岡,栃木県,36.5287,140.1557,235,238,0,0,0,0
2,TKS001,False,鳴門,徳島県,34.203,134.6098,122,295,0,0,0,0
2,TKS002,False,徳島,徳島県,34.0438,134.582,121,299,0,0,0,0
2,TKS003,True,阿南,徳島県,33.8716,134.6039,122,303,0,0,0,0
2,TKS004,False,由岐,徳島県,33.7749,134.5914,122,306,0,0,0,0
2,TKS005,True,上勝,徳島県,33.8788,134.3889,117,303,0,0,0,0
2,TKS006,False,牟岐,徳島県,33.6692,134.4192,118,309,0,0,0,0
2,TKS007,False,市場,徳島県,34.0905,134.285,115,298,0,0,0,0
2,TKS008,True,木屋平,徳島県,33.9344,134.212,114,302,0,0,0,0
2,TKS009,True,木頭,徳島県,33.7719,134.1995,113,306,0,0,0,0
2,TKS010,False,貞光,徳島県,34.038,134.0614,111,299,0,0,0,0
2,TKS011,True,東祖谷山,徳島県,33.8746,133.9218,108,303,0,0,0,0
2,TKS012,False,池田,徳島県,34.0319,133.809,105,300,0,0,0,0
2,TKY001,False,氷川,東京都,35.8029,139.0956,213,256,0,0,0,0
2,TKY002,False,桧原,東京都,35.7304,139.1454,214,258,0,0,0,0
2,TKY003,False,青梅,東京都,35.7968,139.2912,217,257,0,0,0,0
2,TKY004,False,八王子,東京都,35.6282,139.4034,219,260,0,0,0,0
2,TKY005,False,町田,東京都,35.5798,139.4137,220,262,0,0,0,0
2,TKY006,False,小金井,東京都,35.699,139.5029,221,258,0,0,0,0
2,TKY007,False,新宿,東京都,35.7107,139.6859,225,258,0,0,0,0
2,TKY008,False,岡田,東京都,34.7852,139.3909,219,281,0,0,0,0
2,TKY009,False,波浮港,東京都,34.6874,139.4412,220,284,0,0,0,0
2,TKY010,False,新島,東京都,34.3779,139.2573,216,291,0,0,0,0
2,TKY011,True,神着,東京都,34.1228,139.5315,222,297,0,0,0,0
2,TKY012,False,八丈,東京都,33.1194,139.7987,227,322,0,0,0,0
2,TKY013,False,砂町,東京都,35.6596,139.8343,225,260,0,0,0,0
2,TKY014,True,亀戸,東京都,35.689,139.8354,228,259,0,0,0,0
2,TKY015,False,東白鬚,東京都,35.7313,139.8121,228,258,0,0,0,0
2,TKY016,False,東雲,東京都,35.6485,139.799,227,261,0,0,0,0
2,TKY017,False,辰巳,東京都,35.6474,139.8093,228,260,0,0,0,0
2,TKY018,False,八枝,東京都,35.6551,139.8115,228,259,0,0,0,0
2,TKY019,False,豊洲,東京都,35.6538,139.7948,226,260,0,0,0,0
2,TKY020,False,塩浜,東京都,35.6657,139.8087,228,259,0,0,0,0
2,TKY021,False,猿江,東京都,35.6876,139.8193,228,260,0,0,0,0
2,TKY022,True,横網,東京都,35.6874,139.7962,227,259,0,0,0,0
2,TKY023,True,八広,東京都,35.7254,139.8249,227,258,0,0,0,0
2,TKY024,True,奥戸,東京都,35.7401,139.8624,230,258,0,0,0,0
2,TKY025,True,篠崎,東京都,35.7138,139.8971,229,258,0,0,0,0
2,TKY026,True,宇喜田,東京都,35.6704,139.8635,229,259,0,0,0,0
2,TKY027,True,瑞江,東京都,35.6926,139.8912,231,260,0,0,0,0
2,TKY028,True,越中島,東京都,35.6685,139.7893,227,260,0,0,0,0
2,TKY029,False,三宅,東京都,34.0745,139.4793,221,299,0,0,0,0
2,TTR001,False,若桜,鳥取県,35.3415,134.3975,118,268,0,0,0,0
2,TTR002,True,鳥取,鳥取県,35.4853,134.2198,114,264,0,0,0,0
2,TTR003,False,用瀬,鳥取県,35.3432,134.2075,114,267,0,0,0,0
2,TTR004,False,鹿野,鳥取県,35.4606,134.0548,111,265,0,0,0,0
2,TTR005,False,倉吉,鳥取県,35.429,133.8253,106,265,0,0,0,0
2,TTR006,False,赤碕,鳥取県,35.5106,133.6303,102,262,0,0,0,0
2,TTR007,False,江府,鳥取県,35.2826,133.4876,99,269,0,0,0,0
2,TTR008,False,米子,鳥取県,35.4258,133.3301,96,265,0,0,0,0
2,TTR009,False,日南,鳥取県,35.1708,133.3113,95,272,0,0,0,0
2,TYM001,False,境,富山県,36.976,137.6257,183,227,0,0,0,0
2,TYM002,False,氷見,富山県,36.866,136.9747,171,230,0,0,0,0
2,TYM003,False,魚津,富山県,36.8163,137.4192,179,230,0,0,0,0
2,TYM004,False,宇奈月,富山県,36.8624,137.5274,181,230,0,0,0,0
2,TYM005,False,新湊,富山県,36.7824,137.0803,172,232,0,0,0,0
2,TYM006,False,小矢部,富山県,36.6716,136.897,168,235,0,0,0,0
2,TYM007,False,富山,富山県,36.6687,137.2123,174,235,0,0,0,0
2,TYM008,False,大山,富山県,36.6086,137.2831,176,236,0,0,0,0
2,TYM009,False,八尾,富山県,36.5864,137.1406,172,237,0,0,0,0
2,TYM010,False,福光,富山県,36.56,136.8872,168,238,0,0,0,0
2,TYM011,False,芦弁,富山県,36.5781,137.385,178,237,0,0,0,0
2,TYM012,False,利賀,富山県,36.4411,137.0353,171,240,0,0,0,0
2,WKY001,False,和歌山,和歌山県,34.2288,135.1694,133,295,0,0,0,0
2,WKY002,True,那賀,和歌山県,34.2755,135.4305,139,295,0,0,0,0
2,WKY003,False,有田,和歌山県,34.0996,135.116,132,298,0,0,0,0
2,WKY004,False,清水,和歌山県,34.0841,135.4309,139,298,0,0,0,0
2,WKY005,False,龍神,和歌山県,33.8938,135.4883,140,303,0,0,0,0
2,WKY006,False,御坊,和歌山県,33.8908,135.1524,133,303,0,0,0,0
2,WKY007,False,本宮,和歌山県,33.8375,135.7735,146,304,0,0,0,0
2,WKY008,False,田辺,和歌山県,33.7289,135.3772,137,307,0,0,0,0
2,WKY009,False,新宮,和歌山県,33.7209,135.9813,150,308,0,0,0,0
2,WKY010,True,すさみ,和歌山県,33.5503,135.4972,141,309,0,0,0,0
2,WKY011,False,太地,和歌山県,33.5947,135.946,149,310,0,0,0,0
2,WKY012,False,串本,和歌山県,33.472,135.7835,146,313,0,0,0,0
2,WKY013,False,高野,和歌山県,34.216,135.586,142,295,0,0,0,0
2,WKY014,True,木守,和歌山県,33.7053,135.6397,143,308,0,0,0,0
2,YMG001,False,須佐,山口県,34.6173,131.6019,60,285,0,0,0,0
2,YMG002,False,萩,山口県,34.4073,131.3987,56,289,0,0,0,0
2,YMG003,True,生雲中,山口県,34.3829,131.6002,61,291,0,0,0,0
2,YMG004,True,長門,山口県,34.3709,131.182,52,291,0,0,0,0
2,YMG005,False,豊北,山口県,34.2904,130.9484,47,293,0,0,0,0
2,YMG006,False,豊浦,山口県,34.149,130.9298,47,297,0,0,0,0
2,YMG007,False,美祢,山口県,34.1657,131.2064,53,296,0,0,0,0
2,YMG008,False,山口,山口県,34.0121,131.4042,57,300,0,0,0,0
2,YMG009,False,鹿野,山口県,34.2319,131.8169,65,295,0,0,0,0
2,YMG010,True,美川,山口県,34.2304,131.9822,68,295,0,0,0,0
2,YMG011,False,下関,山口県,34.0643,131.0214,49,300,0,0,0,0
2,YMG012,False,宇部,山口県,33.9941,131.2181,52,301,0,0,0,0
2,YMG013,False,防府,山口県,34.031,131.5348,59,301,0,0,0,0
2,YMG014,False,徳山,山口県,34.0544,131.8077,65,299,0,0,0,0
2,YMG015,False,玖珂,山口県,34.0966,132.0758,70,298,0,0,0,0
2,YMG016,False,岩国,山口県,34.1699,132.1766,73,296,0,0,0,0
2,YMG017,False,柳井,山口県,33.9649,132.1011,72,301,0,0,0,0
2,YMG018,False,東和,山口県,33.9091,132.3561,75,303,0,0,0,0
2,YMG019,True,上関,山口県,33.8455,132.1204,71,304,0,0,0,0
2,YMN001,False,丹波山,山梨県,35.7895,138.9198,209,256,0,0,0,0
2,YMN002,False,大月,山梨県,35.6132,138.947,210,261,0,0,0,0
2,YMN003,False,富士吉田,山梨県,35.4648,138.813,207,264,0,0,0,0
2,YMN004,False,塩山,山梨県,35.702,138.7266,206,259,0,0,0,0
2,YMN005,False,甲府,山梨県,35.6548,138.5677,202,260,0,0,0,0
2,YMN006,False,本栖,山梨県,35.4684,138.6069,203,264,0,0,0,0
2,YMN007,False,南部,山梨県,35.2791,138.4649,200,269,0,0,0,0
2,YMN008,False,早川,山梨県,35.432,138.3321,198,265,0,0,0,0
2,YMN009,False,六郷,山梨県,35.4965,138.4627,200,264,0,0,0,0
2,YMN010,False,須玉,山梨県,35.7918,138.4096,199,256,0,0,0,0
